path,path_normalized,filename,file_modified_time,file_added_time,file_size,file_hash,sampleRate,nChannels,domain,product,offset,length,lengthMs,centroid,loudness,peak,druminess,lateTransient,coord_x,coord_y,coord_z,coord_w,category,star,unsupported,format
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Snare 11.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Snare 11.wav,MaxV - Snare 11.wav,1223725314,1623679727,59434,781a22775056b39e002cd60e24c2fa26,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,29695,673.356,0.455809,-10.8625,0.755219,0.984992,0.0,0.54479,0.559877,-0.00412726,-0.0452455,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm Ace/MaxV - CLAVE.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm Ace/MaxV - CLAVE.wav,MaxV - CLAVE.wav,1223725312,1623679727,8262,56ff81974f1169cccdacd63544f3be46,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4109,93.1746,0.33295,-13.9937,0.998322,0.776798,0.0,0.544124,0.015045,0.0331745,0.00560292,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/MaxV - HR16 22 POWER KIK.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/MaxV - HR16 22 POWER KIK.wav,MaxV - HR16 22 POWER KIK.wav,1223725324,1623679729,10410,f46f463efd10591ecdad5bc429f9a0de,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5183,117.528,0.290117,-13.7275,0.999146,0.994962,0.0,0.166668,0.238871,0.0115695,-0.00166758,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR10/XR10Choke.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR10/XR10Choke.wav,XR10Choke.wav,1223725314,1623679727,30246,788ffcc3f270dae378c85a38f283afc0,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,15101,342.426,0.842007,-0.0321453,0.986664,0.836372,0.0,0.878281,0.482533,0.0145148,-0.0312009,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik21.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik21.wav,202kik21.wav,1223725326,1623679729,19964,46cb0ccccf191c2a044a7b10ebd21814,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9960,225.85,0.128438,-8.11022,1.0,0.994036,0.0,0.152275,0.384676,0.0824339,-0.0181941,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR-1/MaxV - Kick 05.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR-1/MaxV - Kick 05.wav,MaxV - Kick 05.wav,1223725314,1623679727,45738,d96070b851a4c286ccea741a80475aa4,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,22847,518.073,0.542431,-12.9149,0.611725,0.991534,0.0,0.144064,0.239984,0.019517,0.02039,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik20.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik20.wav,202kik20.wav,1223725326,1623679729,13296,acdf8bbddca73a4c73a7404d2453bb9e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6626,150.249,0.154602,-6.28554,0.999969,0.991819,0.0,0.0947439,0.30508,0.02789,0.0306972,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik19.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik19.wav,202kik19.wav,1223725326,1623679729,14766,f68dba396fd58ad56c101efceebafc3b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7361,166.916,0.259064,-7.61965,0.999847,0.995756,0.0,0.484476,0.0997228,-0.00289242,0.0208714,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik18.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik18.wav,202kik18.wav,1223725326,1623679729,14770,69a5ae01d039da024f93e16c42c32873,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7363,166.961,0.22094,-5.62514,0.999969,0.958889,0.0,0.265543,0.391568,-0.000314194,0.161233,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik17.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik17.wav,202kik17.wav,1223725326,1623679729,22840,02442594ee5eae4618d6d800483b12c3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11398,258.458,0.196129,-4.94031,0.999939,0.837995,0.0,0.307798,0.512898,0.0791291,-0.0319887,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik16.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik16.wav,202kik16.wav,1223725326,1623679729,42518,8c5b2729566bd90564c7b5a4badf54bd,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,21237,481.565,0.0964357,-9.9997,0.999939,0.99311,0.0,0.0724387,0.561936,0.0171254,-0.0131615,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Triangle.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/MaxV - Triangle.wav,MaxV - Triangle.wav,1223725324,1623679729,36578,afbd0520e3a30606caf321a457457c23,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18267,414.218,0.877479,-1.53862,1.0,0.312721,0.0,0.876369,0.5051,0.0751016,0.0406781,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Sr16/SR16Hat_C1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Sr16/SR16Hat_C1.wav,SR16Hat_C1.wav,1223725324,1623679729,6910,027d69cf13f409366f4fbaa13bfe4667,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,3433,77.8458,0.742016,-10.9858,0.932587,0.995482,0.0,0.721075,0.171333,0.0436118,0.00487928,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik15.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik15.wav,202kik15.wav,1223725326,1623679729,28938,58df48c559cfde9cb2ff0fd4902c2a2f,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,14447,327.596,0.096324,-9.84791,0.994446,0.984936,0.0,0.128536,0.503075,0.0292852,0.031039,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Sidestick ext_3.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Sidestick ext_3.wav,MaxV - XE8 Sidestick ext_3.wav,1223725314,1623679727,5118,573c61887c0f37389a4798011bf115e4,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2537,57.5283,0.66195,-10.435,0.999969,0.930169,0.0,0.590964,0.144479,-0.0488681,0.0659015,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik14.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik14.wav,202kik14.wav,1223725326,1623679729,17366,939689291d81ec6b91d7a84d9ba61acd,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8661,196.395,0.163183,-6.48902,0.999969,0.994321,0.0,0.0939003,0.335808,-0.00144302,-0.0123971,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik13.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik13.wav,202kik13.wav,1223725326,1623679729,26892,d0a972ea4a396b43917dd882ec70ffc3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13424,304.399,0.0971741,-8.59741,0.999969,0.967151,0.0,0.0627201,0.502831,0.0188032,-0.00436473,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik12.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik12.wav,202kik12.wav,1223725326,1623679729,27020,32d9f0b02884c1cd24e070e2084e2fc4,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13488,305.85,0.135099,-6.44375,0.999969,0.993186,0.0,0.145283,0.480038,-0.0295253,-0.032236,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik11.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik11.wav,202kik11.wav,1223725326,1623679729,29448,380d10a04633fb3ff950cd65e5e2a71b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,14702,333.379,0.159787,-5.58171,0.999908,0.743047,0.0,0.219747,0.493855,0.175733,0.0977027,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik10.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik10.wav,202kik10.wav,1223725326,1623679729,48938,de84fcfb2e0455686ac093c39af392a3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,24447,554.354,0.103263,-7.7749,0.999939,0.976438,0.0,0.097975,0.583598,0.00801461,-0.0193761,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik09.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik09.wav,202kik09.wav,1223725326,1623679729,37764,52c2c7a2c921b9d5c3279a8fac34f8a5,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18860,427.664,0.158422,-6.70551,0.999908,0.923242,0.0,0.136939,0.53391,-0.0258595,-0.0326032,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AJK Percusyn/MaxV - Tom Hi.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AJK Percusyn/MaxV - Tom Hi.wav,MaxV - Tom Hi.wav,1223725314,1623679727,65706,cc922d757b00312c3e319ad8c36a06f7,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,1,32831,744.467,0.545267,-15.602,0.543121,0.990232,0.0,0.360829,0.40395,0.0394606,-0.0179376,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm King/MaxV - Snare.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Acetone Rhythm King/MaxV - Snare.wav,MaxV - Snare.wav,1223725312,1623679727,65706,08e8a9f284c7d0a229fda3d5b3106a9d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,32831,744.467,0.738347,-11.8692,0.420349,0.982791,0.0,0.784134,0.294898,0.0420066,-0.0278096,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Sr16/SR16Shaker.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Sr16/SR16Shaker.wav,SR16Shaker.wav,1223725326,1623679729,8660,188e89e9e916e36a983be52be3db4d59,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4308,97.6871,0.907228,-3.64122,1.0,0.942413,0.0,0.933141,0.377828,0.0617579,0.00347466,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik08.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik08.wav,202kik08.wav,1223725326,1623679729,24878,a1a25ab412b6d4e2427bc106f425f0cd,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,12417,281.565,0.162637,-8.16774,0.999908,0.963163,0.0,0.131619,0.41173,-0.043805,-0.0400706,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik07.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik07.wav,202kik07.wav,1223725326,1623679729,33756,d80329ff3a30e84bde8873b32d569978,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,16856,382.222,0.10321,-9.5516,0.999756,0.993404,0.0,0.0899171,0.481341,0.0824191,-0.044353,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Zap 1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Zap 1.wav,MaxV - Zap 1.wav,1223725314,1623679727,13808,513b49ace0463420733c7e8a85de34c3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,320,6882,156.054,0.595161,-6.52996,0.999969,0.961788,0.0,0.493167,0.235852,0.0778491,-0.0203437,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik06.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik06.wav,202kik06.wav,1223725326,1623679729,23186,ab1b6150a4086c3c900d8b38a0d2cf9c,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11571,262.381,0.183375,-6.28685,1.0,0.9877,0.0,0.143568,0.380397,-0.0184204,-0.0436681,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik05.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik05.wav,202kik05.wav,1223725326,1623679729,19122,2bba25e559a4cd1de462fa0bb8425622,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9539,216.304,0.200119,-6.77952,0.999969,0.991388,0.0,0.239889,0.389296,-0.0376154,0.115677,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai MPC-2000/MaxV - BASSFNK2.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai MPC-2000/MaxV - BASSFNK2.wav,MaxV - BASSFNK2.wav,1223725314,1623679727,18716,9a9a40ba50f9975db79c621e6c5b3a98,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9336,211.701,0.318557,-15.5786,0.908539,0.992656,0.0,0.329805,0.408372,-0.0245849,-0.040085,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/HR16B 018 Sidestick.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16b/HR16B 018 Sidestick.wav,HR16B 018 Sidestick.wav,1223725324,1623679729,13356,db055b0d450add0ee717e03d8b6ea41e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6656,150.93,0.762985,-13.4795,1.0,0.939545,0.0,0.599199,0.144892,0.0474248,0.0621849,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik04.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik04.wav,202kik04.wav,1223725326,1623679729,22524,b3579935cddd7d458cc6d3a9841b01cc,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11240,254.875,0.127461,-5.33965,0.999908,0.995127,0.0,0.146608,0.503185,-0.0236934,0.0562441,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik03.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik03.wav,202kik03.wav,1223725326,1623679729,6626,b385a9748aefc65e204bc303eb459bef,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,3291,74.6258,0.190335,-10.8529,1.0,0.992808,0.0,0.105254,0.275239,0.00820676,0.0264102,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik02.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202kik02.wav,202kik02.wav,1223725326,1623679729,33786,a4ac03b85ef0c393d33d4b9bd87c5f0e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,16871,382.562,0.0853972,-8.24951,0.999908,0.990992,0.0,0.0760928,0.604929,0.0609457,-0.00272581,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai Mpc60/MaxV - Kick.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai Mpc60/MaxV - Kick.wav,MaxV - Kick.wav,1223725314,1623679727,21306,e98500bfac2f19d6ede3fdbe6cf99e27,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10631,241.066,0.310606,-3.80358,0.964996,0.895837,0.0,0.322558,0.430915,0.16983,-0.0546292,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Kick61.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Kick61.wav,DM5Kick61.wav,1223725316,1623679728,59254,1969c86f1b350e5ca63d78d6aa989b34,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,29605,671.315,0.189408,-9.80948,0.999969,0.988228,0.0,0.259751,0.534689,-0.00489986,-0.0622417,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat22.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat22.wav,202hat22.wav,1223725326,1623679729,10698,7a10050ee81a0e165bdadde311075185,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5327,120.794,0.70474,-5.35172,0.957367,0.941425,0.0,0.68985,0.21127,0.123462,0.014746,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat21.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat21.wav,202hat21.wav,1223725326,1623679729,118004,fcd679c32a7abb96503a270bbe033cdc,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,58980,1337.41,0.723573,1.2357,0.996887,0.574601,0.0,0.808599,0.745891,0.0435376,-0.00870075,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat20.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat20.wav,202hat20.wav,1223725326,1623679729,76280,bf5a6ca6390e7435801e03b3726eee3e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,38118,864.354,0.857399,-2.21636,1.0,0.946313,0.0,0.87226,0.585272,0.0606677,-0.0166553,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Kick01.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis DM5/DM5Kick01.wav,DM5Kick01.wav,1223725316,1623679728,36526,f43df3eaec44a729eb38703ab8c52e36,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18241,413.628,0.243971,-8.68566,0.999969,0.985393,0.0,0.266104,0.407651,-0.0585236,0.136802,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat19.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat19.wav,202hat19.wav,1223725326,1623679729,75216,49bf7d2302dd67c092449e02187e2f2c,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,37586,852.29,0.805939,-8.11141,0.990967,0.833352,0.0,0.860958,0.595469,0.0591093,-0.0203179,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR10/XRConga01.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Akai XR10/XRConga01.wav,XRConga01.wav,1223725314,1623679727,4618,da659902159f73693e95ca1bb495b5b9,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2287,51.8594,0.569168,-13.2696,1.0,0.922841,0.0,0.50407,0.0441993,-0.0228549,0.0548022,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat18.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat18.wav,202hat18.wav,1223725326,1623679729,82070,ed68959b117c44f15dec941933aee248,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,41013,930.0,0.70201,-4.4393,0.999969,0.827987,0.0,0.781039,0.582472,0.0315658,-0.0256838,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat17.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat17.wav,202hat17.wav,1223725326,1623679729,53836,3f08f946301d8da01f86c23cbf71b20b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,26896,609.887,0.895777,-2.94067,0.944122,0.979784,0.0,0.926896,0.506588,0.0618907,0.0074681,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat16.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat16.wav,202hat16.wav,1223725326,1623679729,26712,37a4a3f6830b91176ce75091dd6706aa,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,13334,302.358,0.744726,-3.76346,1.0,0.960124,0.0,0.834947,0.526,0.0397556,-0.0455291,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/HR16Snare05.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis Hr16/HR16Snare05.wav,HR16Snare05.wav,1223725322,1623679729,45742,b069b2c1b383a1c76d9c3b8a90614f21,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,22849,518.118,0.339308,-8.51525,0.999969,0.935114,0.0,0.433746,0.427242,0.122276,0.019503,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat15.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat15.wav,202hat15.wav,1223725326,1623679729,36124,3f4674e1615ed6233470d4cf5113eb6e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18040,409.07,0.869176,-3.98197,0.877747,0.9872,0.0,0.878815,0.506755,0.0744784,-0.00953455,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat14.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat14.wav,202hat14.wav,1223725326,1623679729,29790,3ffe5dd8385852d0100bbbfd268f3edb,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,14873,337.256,0.829414,-3.59839,0.923584,0.934662,0.0,0.854522,0.480056,0.053835,-0.00164746,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Block 2 ext_15.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/AKAI XE-8/MaxV - XE8 Block 2 ext_15.wav,MaxV - XE8 Block 2 ext_15.wav,1223725314,1623679727,15446,d3af707bff0162878687919e04ca3ab2,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7701,174.626,0.675221,-5.98817,0.991577,0.354469,0.0,0.735623,0.33266,0.083355,0.230822,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat13.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat13.wav,202hat13.wav,1223725326,1623679729,80012,dc8294b6c8e496e839131196487320c4,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,39984,906.667,0.937608,-4.38003,1.0,0.882107,0.0,0.942541,0.599431,0.0837077,-0.00949333,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat12.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Boss DR-202/202hat12.wav,202hat12.wav,1223725326,1623679729,8938,443e6091813f2cd9a2494cb40f56f071,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4447,100.839,0.827119,-6.67433,1.0,0.991915,0.0,0.767653,0.182032,0.0688281,0.0551573,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Snare 12.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Alesis D4fx/MaxV - Snare 12.wav,MaxV - Snare 12.wav,1223725314,1623679727,53802,52a95accf3cd5a59a8d0c4ab2fe59e5c,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,26879,609.501,0.446986,-9.66334,0.775177,0.989324,0.0,0.498692,0.525006,0.0200338,-0.0100344,Snare,0,,wav
